,MSW05_Binomial,iucn_status,order,body_mass_g,15-1_LitterSize,3-1_AgeatFirstBirth_d
2746,Mydaus_javanensis,LC,Carnivora,2500.0,0.0,
2747,Mydaus_marchei,LC,Carnivora,2500.0,0.0,
2748,Mylomys_dybowskii,LC,Rodentia,110.96,4.04,
2749,Mylomys_rex,DD,Rodentia,,0.0,
2750,Myocastor_coypus,LC,Rodentia,6361.55,5.34,319.37
2751,Myodes_andersoni,LC,Rodentia,,0.0,
2752,Myodes_californicus,LC,Rodentia,18.3,3.1,
2753,Myodes_centralis,LC,Rodentia,,4.83,
2754,Myodes_gapperi,LC,Rodentia,19.83,5.37,
2755,Myodes_glareolus,LC,Rodentia,20.73,4.31,83.22
2756,Myodes_regulus,LC,Rodentia,,0.0,
2757,Myodes_rex,LC,Rodentia,,0.0,
2758,Myodes_rufocanus,LC,Rodentia,36.43,5.01,110.0
2759,Myodes_rutilus,LC,Rodentia,19.94,5.6,
2760,Myodes_shanseius,LC,Rodentia,,0.0,
2761,Myodes_smithii,LC,Rodentia,34.94,4.1,120.0
2762,Myoictis_melas,LC,Dasyuromorphia,221.77,0.0,
2763,Myomimus_personatus,DD,Rodentia,,0.0,
2764,Myomimus_roachi,VU,Rodentia,,0.0,
2765,Myomimus_setzeri,DD,Rodentia,,0.0,
2766,Myomyscus_angolensis,LC,Rodentia,,0.0,
2767,Myomyscus_brockmani,LC,Rodentia,,0.0,
2768,Myomyscus_verreauxii,LC,Rodentia,41.0,0.0,
2769,Myomyscus_yemeni,LC,Rodentia,,0.0,
2770,Myonycteris_brachycephala,EN,Chiroptera,,0.0,
2771,Myonycteris_relicta,LC,Chiroptera,53.32,0.0,
2772,Myonycteris_torquata,LC,Chiroptera,44.92,1.0,
2773,Myoprocta_acouchy,LC,Rodentia,954.87,1.97,
2774,Myoprocta_pratti,LC,Rodentia,966.73,1.77,
2775,Myopterus_daubentonii,DD,Chiroptera,,0.0,
2776,Myopterus_whitleyi,LC,Chiroptera,11.55,0.0,
2777,Myopus_schisticolor,LC,Rodentia,29.99,5.25,60.83
2778,Myosciurus_pumilio,LC,Rodentia,16.44,1.97,
2779,Myosorex_babaulti,NT,Soricomorpha,,2.99,
2780,Myosorex_blarina,EN,Soricomorpha,,0.0,
2781,Myosorex_cafer,LC,Soricomorpha,12.3,2.99,
2782,Myosorex_eisentrauti,CR,Soricomorpha,,0.0,
2783,Myosorex_geata,EN,Soricomorpha,9.34,4.0,
2784,Myosorex_kihaulei,EN,Soricomorpha,,0.0,
2785,Myosorex_longicaudatus,VU,Soricomorpha,,0.0,
2786,Myosorex_okuensis,VU,Soricomorpha,,0.0,
2787,Myosorex_rumpii,EN,Soricomorpha,,0.0,
2788,Myosorex_schalleri,DD,Soricomorpha,,0.0,
2789,Myosorex_sclateri,NT,Soricomorpha,,0.0,
2790,Myosorex_tenuis,DD,Soricomorpha,,0.0,
2791,Myosorex_varius,LC,Soricomorpha,11.68,2.9,
2792,Myosorex_zinki,LC,Soricomorpha,,0.0,
2793,Myospalax_aspalax,LC,Rodentia,,0.0,
2794,Myospalax_myospalax,LC,Rodentia,225.0,4.5,
2795,Myospalax_psilurus,LC,Rodentia,259.21,3.11,
2796,Myotis_adversus,LC,Chiroptera,10.41,1.0,
2797,Myotis_aelleni,DD,Chiroptera,,0.0,
2798,Myotis_albescens,LC,Chiroptera,5.69,0.98,
2799,Myotis_alcathoe,DD,Chiroptera,,0.0,
2800,Myotis_altarium,LC,Chiroptera,11.0,0.0,
2801,Myotis_anjouanensis,DD,Chiroptera,,0.0,
2802,Myotis_annamiticus,DD,Chiroptera,,0.0,
2803,Myotis_annectans,LC,Chiroptera,9.75,0.0,
2804,Myotis_atacamensis,EN,Chiroptera,,0.0,
2805,Myotis_ater,LC,Chiroptera,,0.0,
2806,Myotis_auriculus,LC,Chiroptera,38.04,1.0,
2807,Myotis_australis,DD,Chiroptera,,0.0,
2808,Myotis_austroriparius,LC,Chiroptera,7.35,1.88,365.0
2809,Myotis_bechsteinii,NT,Chiroptera,9.47,1.0,
2810,Myotis_blythii,LC,Chiroptera,23.82,0.98,
2811,Myotis_bocagii,LC,Chiroptera,7.93,0.99,
2812,Myotis_bombinus,NT,Chiroptera,,0.0,
2813,Myotis_brandtii,LC,Chiroptera,5.3,0.0,
2814,Myotis_bucharensis,DD,Chiroptera,,0.0,
2815,Myotis_californicus,LC,Chiroptera,4.39,0.99,
2816,Myotis_capaccinii,VU,Chiroptera,8.15,0.99,
2817,Myotis_chiloensis,LC,Chiroptera,,0.98,
2818,Myotis_chinensis,LC,Chiroptera,41.99,0.0,
2819,Myotis_ciliolabrum,LC,Chiroptera,4.89,0.0,
2820,Myotis_cobanensis,DD,Chiroptera,,0.0,
2821,Myotis_csorbai,DD,Chiroptera,,0.0,
2822,Myotis_dasycneme,NT,Chiroptera,15.16,1.0,
2823,Myotis_daubentonii,LC,Chiroptera,7.63,1.21,
2824,Myotis_davidii,LC,Chiroptera,,0.0,
2825,Myotis_dominicensis,VU,Chiroptera,,0.0,
2826,Myotis_elegans,LC,Chiroptera,4.21,0.98,
2827,Myotis_emarginatus,LC,Chiroptera,7.56,0.99,547.5
2828,Myotis_evotis,LC,Chiroptera,6.91,0.98,
2829,Myotis_fimbriatus,LC,Chiroptera,,0.0,
2830,Myotis_findleyi,EN,Chiroptera,,0.0,
2831,Myotis_formosus,LC,Chiroptera,7.07,0.0,
2832,Myotis_fortidens,LC,Chiroptera,4.37,0.98,
2833,Myotis_frater,DD,Chiroptera,7.54,1.0,730.0
2834,Myotis_gomantongensis,LC,Chiroptera,,0.0,
2835,Myotis_goudoti,LC,Chiroptera,5.56,0.0,
2836,Myotis_grisescens,NT,Chiroptera,10.84,0.99,730.0
2837,Myotis_hajastanicus,CR,Chiroptera,,0.0,
2838,Myotis_hasseltii,LC,Chiroptera,8.7,0.99,
2839,Myotis_hermani,DD,Chiroptera,,0.0,
2840,Myotis_horsfieldii,LC,Chiroptera,6.05,0.0,
2841,Myotis_ikonnikovi,LC,Chiroptera,,0.0,
2842,Myotis_insularum,DD,Chiroptera,,0.0,
2843,Myotis_keaysi,LC,Chiroptera,5.45,0.98,
2844,Myotis_keenii,LC,Chiroptera,6.51,0.99,
2845,Myotis_laniger,LC,Chiroptera,,0.0,
2846,Myotis_leibii,LC,Chiroptera,5.22,0.99,
2847,Myotis_levis,LC,Chiroptera,5.49,0.0,
2848,Myotis_longipes,DD,Chiroptera,,0.0,
2849,Myotis_lucifugus,LC,Chiroptera,7.8,1.0,730.0
2850,Myotis_macrodactylus,LC,Chiroptera,7.48,1.0,
2851,Myotis_macropus,LC,Chiroptera,,0.0,
2852,Myotis_macrotarsus,NT,Chiroptera,12.64,0.0,
2853,Myotis_martiniquensis,NT,Chiroptera,,0.0,
2854,Myotis_melanorhinus,LC,Chiroptera,,0.0,
2855,Myotis_moluccarum,LC,Chiroptera,,0.0,
2856,Myotis_montivagus,LC,Chiroptera,8.3,0.0,
2857,Myotis_morrisi,DD,Chiroptera,,0.0,
2858,Myotis_muricola,LC,Chiroptera,4.8,1.0,
2859,Myotis_myotis,LC,Chiroptera,25.59,1.5,730.0
2860,Myotis_mystacinus,LC,Chiroptera,,0.0,
2861,Myotis_nattereri,LC,Chiroptera,7.25,0.99,
2862,Myotis_nesopolus,LC,Chiroptera,3.56,0.0,
2863,Myotis_nigricans,LC,Chiroptera,,0.0,
2864,Myotis_nipalensis,LC,Chiroptera,,0.0,
2865,Myotis_occultus,LC,Chiroptera,8.79,0.0,
2866,Myotis_oreias,DD,Chiroptera,,0.0,
2867,Myotis_oxyotus,LC,Chiroptera,5.65,0.98,
2868,Myotis_peninsularis,EN,Chiroptera,,0.0,
2869,Myotis_pequinius,LC,Chiroptera,,0.0,
2870,Myotis_planiceps,EN,Chiroptera,,0.0,
2871,Myotis_pruinosus,EN,Chiroptera,,0.0,
2872,Myotis_punicus,DD,Chiroptera,,0.0,
2873,Myotis_ridleyi,NT,Chiroptera,4.06,0.0,
2874,Myotis_riparius,LC,Chiroptera,4.57,0.98,
2875,Myotis_rosseti,LC,Chiroptera,3.29,0.0,
2876,Myotis_ruber,NT,Chiroptera,4.99,0.0,
2877,Myotis_schaubi,DD,Chiroptera,,0.0,
2878,Myotis_scotti,VU,Chiroptera,,0.0,
2879,Myotis_septentrionalis,LC,Chiroptera,,0.0,
2880,Myotis_sicarius,VU,Chiroptera,,0.0,
2881,Myotis_siligorensis,LC,Chiroptera,2.93,0.98,
2882,Myotis_simus,DD,Chiroptera,,0.98,
2883,Myotis_sodalis,NT,Chiroptera,7.15,0.99,
2884,Myotis_stalkeri,DD,Chiroptera,,0.0,
2885,Myotis_thysanodes,LC,Chiroptera,8.49,0.99,
2886,Myotis_tricolor,LC,Chiroptera,13.67,0.99,
2887,Myotis_velifer,LC,Chiroptera,9.82,0.99,
2888,Myotis_vivesi,VU,Chiroptera,25.63,0.99,
2889,Myotis_volans,LC,Chiroptera,8.71,0.99,
2890,Myotis_welwitschii,LC,Chiroptera,15.88,0.0,
2891,Myotis_yanbarensis,CR,Chiroptera,,0.0,
2892,Myotis_yumanensis,LC,Chiroptera,5.15,0.99,
2893,Myrmecobius_fasciatus,EN,Dasyuromorphia,511.44,3.68,
2894,Myrmecophaga_tridactyla,VU,Pilosa,29531.83,1.0,
2895,Mysateles_prehensilis,NT,Rodentia,,2.0,
2896,Mystacina_robusta,CR,Chiroptera,27.41,0.0,
2897,Mystacina_tuberculata,VU,Chiroptera,13.14,0.99,
2898,Mystromys_albicaudatus,EN,Rodentia,86.85,3.0,146.0
2899,Myzopoda_aurita,LC,Chiroptera,9.1,0.0,
2900,Naemorhedus_baileyi,VU,Artiodactyla,28863.45,1.5,
2901,Naemorhedus_caudatus,VU,Artiodactyla,26999.99,0.0,
2902,Naemorhedus_goral,NT,Artiodactyla,28796.51,1.0,
2903,Naemorhedus_griseus,VU,Artiodactyla,,0.0,
2904,Nandinia_binotata,LC,Carnivora,2167.2,1.84,
2905,Nanger_dama,CR,Artiodactyla,71424.81,1.0,
2906,Nanger_granti,LC,Artiodactyla,55464.46,1.0,
2907,Nanger_soemmerringii,VU,Artiodactyla,41582.93,1.0,802.23
2908,Nannosciurus_melanotis,LC,Rodentia,,0.0,
2909,Nanonycteris_veldkampii,LC,Chiroptera,21.89,0.98,
2910,Napaeozapus_insignis,LC,Rodentia,22.25,4.5,
2911,Nasalis_larvatus,EN,Primates,12265.65,1.02,1642.5
2912,Nasua_narica,LC,Carnivora,4578.43,4.0,
2913,Nasua_nasua,LC,Carnivora,3775.5,3.69,
2914,Nasuella_olivacea,NT,Carnivora,1339.99,0.0,
2915,Natalus_jamaicensis,CR,Chiroptera,,0.0,
2916,Natalus_major,NT,Chiroptera,,0.0,
2917,Natalus_primus,VU,Chiroptera,,0.0,
2918,Natalus_stramineus,LC,Chiroptera,5.68,0.99,
2919,Natalus_tumidirostris,LC,Chiroptera,6.3,0.0,
2920,Neacomys_dubosti,LC,Rodentia,,0.0,
2921,Neacomys_guianae,LC,Rodentia,15.87,0.0,
2922,Neacomys_minutus,LC,Rodentia,,0.0,
2923,Neacomys_musseri,LC,Rodentia,,0.0,
2924,Neacomys_paracou,LC,Rodentia,,0.0,
2925,Neacomys_pictus,DD,Rodentia,,0.0,
2926,Neacomys_spinosus,LC,Rodentia,19.0,0.0,
2927,Neacomys_tenuipes,LC,Rodentia,19.0,3.94,
2928,Neamblysomus_gunningi,EN,Afrosoricida,,0.0,
2929,Neamblysomus_julianae,EN,Afrosoricida,21.99,0.96,
2930,Necromys_amoenus,LC,Rodentia,27.09,0.0,
2931,Necromys_benefactus,LC,Rodentia,,0.0,
2932,Necromys_lactens,LC,Rodentia,32.9,0.0,
2933,Necromys_lasiurus,LC,Rodentia,39.93,4.5,136.87
2934,Necromys_lenguarum,LC,Rodentia,,0.0,
2935,Necromys_obscurus,NT,Rodentia,40.69,4.86,
2936,Necromys_punctulatus,DD,Rodentia,37.3,0.0,
2937,Necromys_temchuki,LC,Rodentia,47.2,0.0,
2938,Necromys_urichi,LC,Rodentia,44.84,5.18,
2939,Nectogale_elegans,LC,Soricomorpha,38.82,0.0,
2940,Nectomys_apicalis,LC,Rodentia,,0.0,
2941,Nectomys_magdalenae,DD,Rodentia,,0.0,
2942,Nectomys_palmipes,LC,Rodentia,,0.0,
2943,Nectomys_rattus,LC,Rodentia,248.8,0.0,
2944,Nectomys_squamipes,LC,Rodentia,184.98,4.5,
2945,Nelsonia_goldmani,EN,Rodentia,,0.0,
2946,Nelsonia_neotomodon,NT,Rodentia,80.0,0.0,
2947,Neodon_forresti,DD,Rodentia,,0.0,
2948,Neodon_irene,LC,Rodentia,,0.0,
2949,Neodon_juldaschi,LC,Rodentia,,3.52,
2950,Neodon_sikimensis,LC,Rodentia,,2.25,
2951,Neofelis_nebulosa,VU,Carnivora,14945.05,2.25,
2952,Neofiber_alleni,LC,Rodentia,265.38,2.33,
2953,Neohylomys_hainanensis,EN,Erinaceomorpha,52.21,0.0,
2954,Neomys_anomalus,LC,Soricomorpha,13.19,7.1,
2955,Neomys_fodiens,LC,Soricomorpha,15.26,6.39,
2956,Neomys_teres,LC,Soricomorpha,,0.0,
2957,Neonycteris_pusilla,DD,Chiroptera,,0.0,
2958,Neophoca_cinerea,EN,Carnivora,189274.99,1.35,
2959,Neophocaena_phocaenoides,VU,Cetacea,32500.0,0.97,
2960,Neopteryx_frosti,EN,Chiroptera,,0.98,
2961,Neoromicia_capensis,LC,Chiroptera,5.96,1.96,
2962,Neoromicia_flavescens,DD,Chiroptera,10.5,0.0,
2963,Neoromicia_guineensis,LC,Chiroptera,,0.0,
2964,Neoromicia_helios,DD,Chiroptera,3.56,0.0,
2965,Neoromicia_melckorum,DD,Chiroptera,,1.98,
2966,Neoromicia_rendalli,LC,Chiroptera,6.42,0.0,
2967,Neoromicia_tenuipinnis,LC,Chiroptera,5.35,0.0,
2968,Neoromicia_zuluensis,LC,Chiroptera,4.14,0.0,
2969,Neotetracus_sinensis,LC,Erinaceomorpha,,4.28,
2970,Neotoma_albigula,LC,Rodentia,208.18,2.14,
2971,Neotoma_angustapalata,EN,Rodentia,198.0,0.0,
2972,Neotoma_anthonyi,EX,Rodentia,195.4,0.0,
2973,Neotoma_bryanti,EN,Rodentia,182.0,0.0,
2974,Neotoma_bunkeri,EX,Rodentia,375.0,0.0,
2975,Neotoma_chrysomelas,LC,Rodentia,,0.97,
2976,Neotoma_cinerea,LC,Rodentia,285.89,3.45,
2977,Neotoma_devia,LC,Rodentia,200.0,0.0,
2978,Neotoma_floridana,LC,Rodentia,249.16,3.11,
2979,Neotoma_fuscipes,LC,Rodentia,213.26,2.79,
2980,Neotoma_goldmani,LC,Rodentia,198.0,1.29,
2981,Neotoma_lepida,LC,Rodentia,143.88,2.7,
2982,Neotoma_leucodon,LC,Rodentia,,0.0,
2983,Neotoma_macrotis,LC,Rodentia,225.74,0.0,
2984,Neotoma_magister,NT,Rodentia,447.0,2.0,
2985,Neotoma_martinensis,EX,Rodentia,240.16,0.0,
2986,Neotoma_mexicana,LC,Rodentia,203.0,2.59,
2987,Neotoma_micropus,LC,Rodentia,255.14,2.5,
2988,Neotoma_nelsoni,CR,Rodentia,198.0,0.0,
2989,Neotoma_palatina,VU,Rodentia,198.0,0.0,
2990,Neotoma_phenax,NT,Rodentia,227.49,2.0,
2991,Neotoma_stephensi,LC,Rodentia,149.22,1.06,
2992,Neotomodon_alstoni,LC,Rodentia,44.64,3.2,
2993,Neotomys_ebriosus,LC,Rodentia,64.5,0.0,
2994,Neotragus_batesi,LC,Artiodactyla,2967.45,1.0,365.0
2995,Neotragus_pygmaeus,LC,Artiodactyla,3913.68,1.0,
2996,Neovison_macrodon,EX,Carnivora,,0.0,
2997,Neovison_vison,LC,Carnivora,,0.0,
2998,Nesiotites_hidalgo,EP,Soricomorpha,,0.0,
2999,Nesiotites_similis,EP,Soricomorpha,,0.0,
3000,Nesokia_bunnii,EN,Rodentia,,0.0,
3001,Nesokia_indica,LC,Rodentia,178.08,4.18,
3002,Nesolagus_netscheri,VU,Lagomorpha,1511.67,0.0,
3003,Nesolagus_timminsi,DD,Lagomorpha,,0.0,
3004,Nesomys_audeberti,LC,Rodentia,214.04,0.0,
3005,Nesomys_lambertoni,EN,Rodentia,155.0,0.0,
3006,Nesomys_rufus,LC,Rodentia,163.96,0.0,
3007,Nesophontes_edithae,EX,Soricomorpha,,0.0,
3008,Nesophontes_hypomicrus,EX,Soricomorpha,,0.0,
3009,Nesophontes_major,EX,Soricomorpha,,0.0,
3010,Nesophontes_micrus,EX,Soricomorpha,,0.0,
3011,Nesophontes_paramicrus,EX,Soricomorpha,,0.0,
3012,Nesophontes_zamicrus,EX,Soricomorpha,,0.0,
3013,Nesoromys_ceramicus,EN,Rodentia,,0.0,
3014,Nesoryzomys_darwini,EX,Rodentia,,0.0,
3015,Nesoryzomys_fernandinae,VU,Rodentia,,0.0,
3016,Nesoryzomys_indefessus,EX,Rodentia,,0.0,
3017,Nesoryzomys_swarthi,VU,Rodentia,,0.0,
3018,Neurotrichus_gibbsii,LC,Soricomorpha,9.56,2.99,
3019,Neusticomys_monticolus,LC,Rodentia,39.5,1.94,
3020,Neusticomys_mussoi,EN,Rodentia,40.0,0.0,
3021,Neusticomys_oyapocki,DD,Rodentia,47.0,0.0,
3022,Neusticomys_peruviensis,LC,Rodentia,40.0,0.0,
3023,Neusticomys_venezuelae,VU,Rodentia,47.1,0.0,
3024,Nilopegamys_plumbeus,CR,Rodentia,,0.0,
3025,Ningaui_ridei,LC,Dasyuromorphia,9.42,5.99,
3026,Ningaui_timealeyi,LC,Dasyuromorphia,6.37,5.7,
3027,Niviventer_andersoni,LC,Rodentia,,0.0,
3028,Niviventer_brahma,LC,Rodentia,,0.0,
3029,Niviventer_cameroni,VU,Rodentia,,0.0,
3030,Niviventer_confucianus,LC,Rodentia,,0.0,
3031,Niviventer_coninga,LC,Rodentia,80.65,2.37,
3032,Niviventer_cremoriventer,VU,Rodentia,71.54,3.7,
3033,Niviventer_culturatus,NT,Rodentia,81.17,0.0,
3034,Niviventer_eha,LC,Rodentia,,4.86,
3035,Niviventer_excelsior,LC,Rodentia,,0.0,
3036,Niviventer_fraternus,LC,Rodentia,,0.0,
3037,Niviventer_fulvescens,LC,Rodentia,81.79,4.41,
3038,Niviventer_hinpoon,EN,Rodentia,,0.0,
3039,Niviventer_langbianis,LC,Rodentia,,0.0,
3040,Niviventer_lepturus,LC,Rodentia,,0.0,
3041,Niviventer_niviventer,LC,Rodentia,100.0,0.0,
3042,Niviventer_rapit,LC,Rodentia,79.73,0.0,
3043,Niviventer_tenaster,LC,Rodentia,,0.0,
3044,Noctilio_albiventris,LC,Chiroptera,31.46,0.99,
3045,Noctilio_leporinus,LC,Chiroptera,29.93,0.0,
3046,Nomascus_concolor,CR,Primates,6410.47,1.01,3285.0
3047,Nomascus_gabriellae,EN,Primates,,0.0,
3048,Nomascus_hainanus,CR,Primates,,0.0,
3049,Nomascus_leucogenys,CR,Primates,7320.0,0.0,
3050,Nomascus_siki,EN,Primates,,0.0,
3051,Noronhomys_vespuccii,EX,Rodentia,,0.0,
3052,Notiomys_edwardsii,LC,Rodentia,21.3,0.0,
3053,Notiosorex_cockrumi,LC,Soricomorpha,,0.0,
3054,Notiosorex_crawfordi,LC,Soricomorpha,4.79,3.69,
3055,Notiosorex_evotis,LC,Soricomorpha,5.28,0.0,
3056,Notiosorex_villai,VU,Soricomorpha,,0.0,
3057,Notomys_alexis,LC,Rodentia,32.34,4.01,
3058,Notomys_amplus,EX,Rodentia,89.99,0.0,
3059,Notomys_aquilo,EN,Rodentia,38.99,0.0,
3060,Notomys_cervinus,NT,Rodentia,34.79,2.95,
3061,Notomys_fuscus,VU,Rodentia,39.28,3.07,
3062,Notomys_longicaudatus,EX,Rodentia,100.0,0.0,
3063,Notomys_macrotis,EX,Rodentia,89.99,0.0,
3064,Notomys_mitchellii,LC,Rodentia,42.8,3.28,
3065,Notomys_mordax,EX,Rodentia,89.99,0.0,
3066,Notopteris_macdonaldi,VU,Chiroptera,68.17,0.99,
3067,Notopteris_neocaledonica,VU,Chiroptera,,1.0,
3068,Notoryctes_caurinus,LC,Notoryctemorphia,,0.0,
3069,Notoryctes_typhlops,LC,Notoryctemorphia,55.0,1.0,
3070,Nyctalus_aviator,NT,Chiroptera,,1.91,
3071,Nyctalus_azoreum,VU,Chiroptera,,0.0,
3072,Nyctalus_furvus,VU,Chiroptera,,0.0,
3073,Nyctalus_lasiopterus,VU,Chiroptera,45.98,1.82,
3074,Nyctalus_leisleri,LC,Chiroptera,12.47,1.73,
3075,Nyctalus_montanus,LC,Chiroptera,,0.0,
3076,Nyctalus_noctula,LC,Chiroptera,28.48,1.33,365.0
3077,Nyctalus_plancyi,LC,Chiroptera,,0.0,
3078,Nyctereutes_procyonoides,LC,Carnivora,4214.99,6.36,730.0
3079,Nycteris_arge,LC,Chiroptera,10.79,0.98,
3080,Nycteris_aurita,LC,Chiroptera,,0.0,
3081,Nycteris_gambiensis,LC,Chiroptera,7.13,0.0,
3082,Nycteris_grandis,LC,Chiroptera,29.8,1.0,
3083,Nycteris_hispida,LC,Chiroptera,7.98,0.99,
3084,Nycteris_intermedia,LC,Chiroptera,,0.0,
3085,Nycteris_javanica,VU,Chiroptera,17.78,1.0,
3086,Nycteris_macrotis,LC,Chiroptera,14.49,0.99,
3087,Nycteris_madagascariensis,DD,Chiroptera,17.69,0.0,
3088,Nycteris_major,DD,Chiroptera,,0.0,
3089,Nycteris_nana,LC,Chiroptera,6.98,1.0,
3090,Nycteris_parisii,DD,Chiroptera,,0.0,
3091,Nycteris_thebaica,LC,Chiroptera,9.2,1.0,
3092,Nycteris_tragata,NT,Chiroptera,14.4,0.0,
3093,Nycteris_vinsoni,DD,Chiroptera,,0.0,
3094,Nycteris_woodi,LC,Chiroptera,7.6,0.0,
3095,Nycticebus_bengalensis,VU,Primates,1137.36,0.0,
3096,Nycticebus_coucang,VU,Primates,924.55,1.12,932.57
3097,Nycticebus_pygmaeus,VU,Primates,342.32,1.75,
3098,Nycticeinops_schlieffeni,LC,Chiroptera,5.05,2.54,
3099,Nycticeius_cubanus,NT,Chiroptera,,0.0,
3100,Nycticeius_humeralis,LC,Chiroptera,9.12,1.94,
3101,Nyctiellus_lepidus,LC,Chiroptera,,0.0,
3102,Nyctimene_aello,LC,Chiroptera,85.26,0.98,
3103,Nyctimene_albiventer,LC,Chiroptera,29.95,0.98,
3104,Nyctimene_cephalotes,LC,Chiroptera,44.92,0.98,
3105,Nyctimene_certans,LC,Chiroptera,43.24,0.0,
3106,Nyctimene_cyclotis,DD,Chiroptera,48.83,0.0,
3107,Nyctimene_draconilla,DD,Chiroptera,30.15,0.0,
3108,Nyctimene_keasti,VU,Chiroptera,,0.0,
3109,Nyctimene_major,LC,Chiroptera,107.06,0.0,
3110,Nyctimene_malaitensis,DD,Chiroptera,78.39,0.0,
3111,Nyctimene_masalai,DD,Chiroptera,53.2,0.0,
3112,Nyctimene_minutus,VU,Chiroptera,,0.0,
3113,Nyctimene_rabori,EN,Chiroptera,68.25,1.0,365.0
3114,Nyctimene_robinsoni,LC,Chiroptera,48.83,0.99,
3115,Nyctimene_sanctacrucis,DD,Chiroptera,,0.0,
3116,Nyctimene_vizcaccia,LC,Chiroptera,41.96,0.0,
3117,Nyctinomops_aurispinosus,LC,Chiroptera,18.43,1.0,
3118,Nyctinomops_femorosaccus,LC,Chiroptera,15.04,0.99,
3119,Nyctinomops_laticaudatus,LC,Chiroptera,13.12,0.99,
3120,Nyctinomops_macrotis,LC,Chiroptera,16.38,0.99,
3121,Nyctomys_sumichrasti,LC,Rodentia,59.99,2.0,
3122,Nyctophilus_arnhemensis,LC,Chiroptera,6.83,0.0,
3123,Nyctophilus_bifax,LC,Chiroptera,9.89,2.0,
3124,Nyctophilus_geoffroyi,LC,Chiroptera,,0.0,
3125,Nyctophilus_gouldi,LC,Chiroptera,11.32,1.54,
3126,Nyctophilus_heran,DD,Chiroptera,,0.0,
3127,Nyctophilus_howensis,CR,Chiroptera,,0.0,
3128,Nyctophilus_microdon,DD,Chiroptera,,0.0,
3129,Nyctophilus_microtis,LC,Chiroptera,7.29,0.0,
3130,Nyctophilus_nebulosus,CR,Chiroptera,,0.0,
3131,Nyctophilus_walkeri,LC,Chiroptera,4.44,0.0,
3132,Ochotona_alpina,LC,Lagomorpha,150.0,3.07,
3133,Ochotona_argentata,EN,Lagomorpha,,0.0,
3134,Ochotona_cansus,LC,Lagomorpha,68.75,3.65,
3135,Ochotona_collaris,LC,Lagomorpha,129.0,3.35,365.0
3136,Ochotona_curzoniae,LC,Lagomorpha,159.47,4.39,
3137,Ochotona_dauurica,LC,Lagomorpha,131.01,5.91,365.0
3138,Ochotona_erythrotis,LC,Lagomorpha,,0.0,
3139,Ochotona_forresti,LC,Lagomorpha,,0.0,
3140,Ochotona_gloveri,LC,Lagomorpha,,0.0,
3141,Ochotona_hoffmanni,EN,Lagomorpha,,0.0,
3142,Ochotona_hyperborea,LC,Lagomorpha,120.0,3.02,
3143,Ochotona_iliensis,EN,Lagomorpha,,0.0,
3144,Ochotona_koslowi,EN,Lagomorpha,,1.0,
3145,Ochotona_ladacensis,LC,Lagomorpha,,0.0,
3146,Ochotona_macrotis,LC,Lagomorpha,204.75,4.23,
3147,Ochotona_nubrica,LC,Lagomorpha,,0.0,
3148,Ochotona_princeps,LC,Lagomorpha,157.63,2.88,
3149,Ochotona_pusilla,LC,Lagomorpha,142.5,8.59,
3150,Ochotona_roylei,LC,Lagomorpha,260.0,3.0,
3151,Ochotona_rufescens,LC,Lagomorpha,250.0,6.05,
3152,Ochotona_rutila,LC,Lagomorpha,,4.1,
3153,Ochotona_thibetana,LC,Lagomorpha,,2.93,
3154,Ochotona_thomasi,LC,Lagomorpha,,0.0,
3155,Ochotona_turuchanensis,LC,Lagomorpha,,0.0,
3156,Ochrotomys_nuttalli,LC,Rodentia,22.81,2.62,
3157,Octodon_bridgesi,VU,Rodentia,162.25,0.0,
3158,Octodon_degus,LC,Rodentia,203.27,5.31,
3159,Octodon_lunatus,NT,Rodentia,200.55,0.0,
3160,Octodon_pacificus,CR,Rodentia,,0.0,
3161,Octodontomys_gliroides,LC,Rodentia,155.77,2.04,
3162,Octomys_mimax,LC,Rodentia,124.43,0.0,
3163,Odobenus_rosmarus,VU,Carnivora,1042996.25,1.22,1825.0
3164,Odocoileus_hemionus,LC,Artiodactyla,84560.57,1.61,547.5
3165,Odocoileus_virginianus,LC,Artiodactyla,75901.25,1.57,463.0
3166,Oecomys_auyantepui,LC,Rodentia,,0.0,
3167,Oecomys_bicolor,LC,Rodentia,40.74,3.15,
3168,Oecomys_catherinae,LC,Rodentia,,0.0,
3169,Oecomys_cleberi,DD,Rodentia,73.4,0.0,
3170,Oecomys_concolor,LC,Rodentia,46.33,2.95,
3171,Oecomys_flavicans,LC,Rodentia,73.4,0.0,
3172,Oecomys_mamorae,LC,Rodentia,62.5,0.0,
3173,Oecomys_paricola,DD,Rodentia,73.4,0.0,
3174,Oecomys_phaeotis,LC,Rodentia,73.4,0.0,
3175,Oecomys_rex,LC,Rodentia,73.4,0.0,
3176,Oecomys_roberti,LC,Rodentia,73.4,0.0,
3177,Oecomys_rutilus,LC,Rodentia,73.4,0.0,
3178,Oecomys_speciosus,LC,Rodentia,73.4,0.0,
3179,Oecomys_superans,LC,Rodentia,73.4,0.0,
3180,Oecomys_trinitatis,LC,Rodentia,73.4,0.0,
3181,Oenomys_hypoxanthus,LC,Rodentia,89.84,2.81,
3182,Oenomys_ornatus,LC,Rodentia,85.5,0.0,
